"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07156099999","2008-01-01T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0021,1","01200,1,9,N","006000,1,N,1","+0058,1","+0040,1","10240,1","03,0000,9,1","06,0000,9,1",,,"99,000,9,1",,,"01,1,+00300,1,07,1","08,1,+01200,1,06,1",,"08,99,1,08,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10144,1","8,1,011,1,+999,9",,,"4,01,0031,9,999","SYN122AAXX  01124 07156 02456 81604 10058 20040 30144 40240 58011 60001 885// 333 60007 81710 88640 90710 91106 93100 555 60005;","Q01  00002PRCP06"
"07156099999","2008-01-01T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","140,1,N,0031,1","01500,1,9,N","008000,1,N,1","+0060,1","+0037,1","10232,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00390,1,08,1","07,1,+01500,1,06,1",,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10136,1","8,1,018,1,+999,9",,,"4,01,0041,9,999","SYN106AAXX  01134 07156 22458 71406 10060 20037 30136 40232 58018 878// 333 60005 81813 87650 90710 91108 93100;",
"07156099999","2008-01-01T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","130,1,N,0021,1","01500,1,9,N","010000,1,N,1","+0061,1","+0034,1","10227,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00390,1,08,1","07,1,+01500,1,06,1",,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10132,1","6,1,017,1,+999,9",,,"4,01,0041,9,999","SYN106AAXX  01144 07156 22460 71304 10061 20034 30132 40227 56017 878// 333 60005 81813 87650 90710 91108 93100;",
"07156099999","2008-01-01T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","01500,1,9,N","010000,1,N,1","+0058,1","+0031,1","10225,1","03,0000,9,1",,,,"99,000,9,1",,,"01,1,+00390,1,08,1","07,1,+01500,1,06,1",,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10129,1","6,1,015,1,+999,9",,,"4,01,0041,9,999","SYN116AAXX  01154 07156 22460 71004 10058 20031 30129 40225 56015 878// 333 60007 81813 87650 90710 91108 93100 555 60005;",
"07156099999","2008-01-01T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0021,1","01500,1,9,N","010000,1,N,1","+0054,1","+0028,1","10225,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+00300,1,07,1","07,1,+01500,1,06,1",,"07,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10129,1","6,1,007,1,+999,9",,,"4,01,0041,9,999","SYN106AAXX  01164 07156 22460 71104 10054 20028 30129 40225 56007 875// 333 60005 83710 87650 90710 91108 93100;",
"07156099999","2008-01-01T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0047,1","+0024,1","10224,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10128,1","6,1,004,1,+999,9",,,,"SYN082AAXX  01174 07156 26/// /1304 10047 20024 30128 40224 56004 333 60005 90710 91110;",
"07156099999","2008-01-01T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0036,1","+0016,1","10223,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0063,1","999,N,+0036,1","99999,9,10127,1","8,1,002,1,+999,9",,,"4,01,0051,9,999","SYN110AAXX  01184 07156 06/// /1206 10036 20016 30127 40223 58002 60002 333 10063 20036 60007 90710 91110 555 60005;","Q01  00002PRCP12"
"07156099999","2008-01-01T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0025,1","+0009,1","10224,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10127,1","6,1,002,1,+999,9",,,,"SYN082AAXX  01194 07156 26/// /1304 10025 20009 30127 40224 56002 333 60005 90710 91110;",
"07156099999","2008-01-01T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0020,1","+0007,1","10222,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10125,1","8,1,003,1,+999,9",,,,"SYN082AAXX  01204 07156 26/// /1306 10020 20007 30125 40222 58003 333 60005 90710 91110;",
"07156099999","2008-01-01T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0012,1","+0000,1","10218,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10121,1","8,1,006,1,+999,9",,,"4,01,0051,9,999","SYN092AAXX  01214 07156 26/// /1306 10012 20000 30121 40218 58006 333 60007 90710 91110 555 60005;",
"07156099999","2008-01-01T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0004,1","-0007,1","10217,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10120,1","6,1,007,1,+999,9",,,,"SYN082AAXX  01224 07156 26/// /1106 10004 21007 30120 40217 56007 333 60005 90710 91114;",
"07156099999","2008-01-01T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0008,1","-0002,1","10212,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10115,1","8,1,010,1,+999,9",,,,"SYN082AAXX  01234 07156 26/// /1106 10008 21002 30115 40212 58010 333 60005 90710 91116;",
"07156099999","2008-01-02T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0014,1","+0002,1","10207,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10110,1","8,1,011,1,+999,9",,,"4,01,0088,9,999","SYN098AAXX  02004 07156 06/// /1104 10014 20002 30110 40207 58011 60001 333 60007 90710 91117 555 60005;","Q01  00002PRCP06"
"07156099999","2008-01-02T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0015,1","+0002,1","10201,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10104,1","8,1,016,1,+999,9",,,,"SYN082AAXX  02014 07156 26/// /1006 10015 20002 30104 40201 58016 333 60005 90710 91110;",
"07156099999","2008-01-02T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0017,1","-0002,1","10199,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10102,1","6,1,013,1,+999,9",,,,"SYN082AAXX  02024 07156 26/// /1010 10017 21002 30102 40199 56013 333 60005 90710 91117;",
"07156099999","2008-01-02T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0013,1","-0008,1","10192,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10095,1","8,1,015,1,+999,9",,,"4,01,0082,9,999","SYN092AAXX  02034 07156 26/// /1108 10013 21008 30095 40192 58015 333 60007 90710 91116 555 60005;",
"07156099999","2008-01-02T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0009,1","-0015,1","10189,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10092,1","8,1,012,1,+999,9",,,,"SYN082AAXX  02044 07156 26/// /1108 10009 21015 30092 40189 58012 333 60005 90710 91114;",
"07156099999","2008-01-02T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0004,1","-0020,1","10186,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10089,1","6,1,013,1,+999,9",,,,"SYN082AAXX  02054 07156 26/// /1008 10004 21020 30089 40186 56013 333 60005 90710 91119;",
"07156099999","2008-01-02T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0031,1","00300,1,9,N","008000,1,N,1","+0005,1","-0022,1","10184,1","03,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,"07,1,+00300,1,07,1",,,"07,99,1,07,1,06,1,00450,1,99,9,99,9","0036,9","01,9","999,-0010,9","999,M,+0036,1","999,N,+0003,1","99999,9,10087,1","6,1,008,1,+999,9",,,"4,01,0088,9,999","SYN140AAXX  02064 07156 02458 71006 10005 21022 30087 40184 56008 60002 876// 333 10036 20003 30101 55006 60007 70000 87710 90710 91117 555 60005;","Q01  00002PRCP12"
"07156099999","2008-01-02T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","090,1,N,0031,1","00300,1,9,N","010000,1,N,1","+0005,1","-0025,1","10176,1","01,0000,9,1",,,,,,,"07,1,+00300,1,07,1",,,"07,99,1,07,1,06,1,00450,1,99,9,99,9",,,,,,"99999,9,10079,1","8,1,013,1,+999,9",,,,"SYN094AAXX  02074 07156 22460 70906 10005 21025 30079 40176 58013 876// 333 60005 87710 90710 91119;",
"07156099999","2008-01-02T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","080,1,N,0041,1","07500,1,9,N","010000,1,N,1","+0003,1","-0029,1","10170,1","01,0000,9,1",,,,,,,"04,1,+00300,1,07,1","04,1,+07500,1,00,1",,"05,99,1,04,1,06,1,00450,1,00,1,01,1",,,,,,"99999,9,10073,1","8,1,016,1,+999,9",,,,"SYN100AAXX  02084 07156 22460 50808 10003 21029 30073 40170 58016 84601 333 60005 84710 84075 90710 91119;",
"07156099999","2008-01-02T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0003,1","-0026,1","10165,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10068,1","6,1,019,1,+999,9",,,"4,01,0088,9,999","SYN092AAXX  02094 07156 26/// /1008 10003 21026 30068 40165 56019 333 60007 90710 91117 555 60005;",
"07156099999","2008-01-02T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0051,1","22000,1,9,N","010000,1,N,1","+0013,1","-0030,1","10153,1","01,0000,9,1",,,,,,,"02,1,+00450,1,08,1","04,1,+07500,1,00,1",,"04,99,1,02,1,01,1,00450,1,00,1,01,1",,,,,,"99999,9,10056,1","8,1,017,1,+999,9",,,,"SYN100AAXX  02114 07156 22460 41110 10013 21030 30056 40153 58017 82101 333 60005 82815 84075 90710 91117;",
"07156099999","2008-01-02T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0027,1","-0028,1","10142,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10046,1","8,1,022,1,+999,9",,,"4,01,0088,9,999","SYN098AAXX  02124 07156 06/// /1106 10027 21028 30046 40142 58022 60001 333 60007 90710 91117 555 60005;","Q01  00002PRCP06"
"07156099999","2008-01-02T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","22000,1,9,N","010000,1,N,1","+0020,1","-0029,1","10130,1","01,0000,9,1",,,,,,,"01,1,+00450,1,08,1","04,1,+07500,1,00,1",,"04,99,1,01,1,01,1,00450,1,00,1,01,1",,,,,,"99999,9,10034,1","8,1,032,1,+999,9",,,,"SYN100AAXX  02134 07156 22460 41004 10020 21029 30034 40130 58032 81101 333 60005 81815 84075 90710 91116;",
"07156099999","2008-01-02T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0031,1","22000,1,9,N","010000,1,N,1","+0020,1","-0029,1","10123,1","01,0000,9,1",,,,,,,"02,1,+03900,1,03,1",,,"03,99,1,02,1,00,1,99999,9,03,1,01,1",,,,,,"99999,9,10027,1","6,1,029,1,+999,9",,,,"SYN094AAXX  02144 07156 22960 31006 10020 21029 30027 40123 56029 82031 333 60005 82363 90710 91116;",
"07156099999","2008-01-02T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","070,1,N,0041,1","22000,1,9,N","010000,1,N,1","+0011,1","-0034,1","10117,1","03,0000,9,1",,,,,,,"01,1,+03900,1,03,1",,,"03,99,1,01,1,00,1,99999,9,03,1,09,1",,,,,,"99999,9,10021,1","6,1,025,1,+999,9",,,"4,01,0082,9,999","SYN104AAXX  02154 07156 22960 30708 10011 21034 30021 40117 56025 81039 333 60007 81363 90710 91116 555 60005;",
"07156099999","2008-01-02T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","090,1,N,0041,1","22000,1,9,N","010000,1,N,1","+0006,1","-0035,1","10113,1","01,0000,9,1",,,,,,,"02,1,+03000,1,03,1",,,"02,99,1,02,1,00,1,99999,9,03,1,01,1",,,,,,"99999,9,10017,1","6,1,017,1,+999,9",,,,"SYN094AAXX  02164 07156 22960 20908 10006 21035 30017 40113 56017 82031 333 60005 82360 90710 91116;",
"07156099999","2008-01-02T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0003,1","-0038,1","10106,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10010,1","8,1,017,1,+999,9",,,,"SYN082AAXX  02174 07156 26/// /0708 10003 21038 30010 40106 58017 333 60005 90710 91119;",
"07156099999","2008-01-02T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0002,1","-0037,1","10101,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0027,1","999,N,+0001,1","99999,9,10005,1","8,1,016,1,+999,9",,,"4,01,0082,9,999","SYN110AAXX  02184 07156 06/// /0706 10002 21037 30005 40101 58016 60002 333 10027 20001 60007 90710 91116 555 60005;","Q01  00002PRCP12"
"07156099999","2008-01-02T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0000,1","-0039,1","10096,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10000,1","6,1,017,1,+999,9",,,,"SYN082AAXX  02194 07156 26/// /0906 10000 21039 30000 40096 56017 333 60005 90710 91116;",
"07156099999","2008-01-02T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0003,1","-0040,1","10088,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09992,1","8,1,018,1,+999,9",,,,"SYN082AAXX  02204 07156 26/// /0606 11003 21040 39992 40088 58018 333 60005 90710 91117;",
"07156099999","2008-01-02T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0005,1","-0040,1","10081,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09985,1","8,1,020,1,+999,9",,,"4,01,0062,9,999","SYN092AAXX  02214 07156 26/// /0906 11005 21040 39985 40081 58020 333 60007 90710 91112 555 60005;",
"07156099999","2008-01-02T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0008,1","-0040,1","10074,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09977,1","7,1,023,1,+999,9",,,,"SYN082AAXX  02224 07156 26/// /0804 11008 21040 39977 40074 57023 333 60005 90710 91114;",
"07156099999","2008-01-02T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0010,1","-0042,1","10069,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09972,1","6,1,020,1,+999,9",,,,"SYN082AAXX  02234 07156 26/// /1004 11010 21042 39972 40069 56020 333 60005 90710 91112;",
"07156099999","2008-01-03T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0013,1","-0043,1","10061,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,09964,1","7,1,021,1,+999,9",,,"4,01,0062,9,999","SYN098AAXX  03004 07156 06/// /0904 11013 21043 39964 40061 57021 60001 333 60007 90710 91112 555 60005;","Q01  00002PRCP06"
"07156099999","2008-01-03T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0014,1","-0042,1","10053,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09956,1","8,1,021,1,+999,9",,,,"SYN082AAXX  03014 07156 26/// /1004 11014 21042 39956 40053 58021 333 60005 90710 91112;",
"07156099999","2008-01-03T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0009,1","-0041,1","10044,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09948,1","7,1,024,1,+999,9",,,,"SYN082AAXX  03024 07156 26/// /1004 11009 21041 39948 40044 57024 333 60005 90710 91112;",
"07156099999","2008-01-03T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0008,1","-0038,1","10036,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09940,1","7,1,024,1,+999,9",,,"4,01,0062,9,999","SYN092AAXX  03034 07156 26/// /0906 11008 21038 39940 40036 57024 333 60007 90710 91112 555 60005;",
"07156099999","2008-01-03T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0007,1","-0035,1","10027,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09931,1","8,1,025,1,+999,9",,,,"SYN082AAXX  03044 07156 26/// /1006 11007 21035 39931 40027 58025 333 60005 90710 91112;",
"07156099999","2008-01-03T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0006,1","-0026,1","10020,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09924,1","6,1,024,1,+999,9",,,,"SYN082AAXX  03054 07156 26/// /1106 11006 21026 39924 40020 56024 333 60005 90710 91112;",
"07156099999","2008-01-03T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","00600,1,9,N","008000,1,N,1","-0003,1","-0019,1","10013,1","03,9999,2,9","12,0000,2,1","24,0000,2,1",,,"6,1,06,1","2,1,06,1","07,1,+00600,1,06,1",,,"08,99,1,07,1,05,1,00800,1,99,9,99,9","0234,9","09,9","999,-0040,9","999,M,+0002,1","999,N,-0014,1","99999,9,09917,1","6,1,023,1,+999,9","60,1",,"4,01,0051,9,999","SYN146AAXX  03064 07156 01558 81004 11003 21019 39917 40013 56023 69902 76062 875// 333 10002 21014 31104 55039 69907 79999 87620 90710 91110 555 69905;",
