"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07156099999","2006-04-27T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","00990,1,9,N","015000,1,N,1","+0152,1","+0046,1","10225,1","03,0000,9,1","06,0000,9,1",,,"99,000,9,1",,,"07,1,+00990,1,08,1",,,"07,99,1,07,1,01,1,01250,1,99,9,99,9",,,,,,"99999,9,10133,1","8,1,005,1,+999,9",,,"4,01,0118,9,999","SYN116AAXX  27124 07156 02665 73610 10152 20046 30133 40225 58005 60001 871// 333 60007 87833 90710 91123 93100 555 60005;","Q01  00002PRCP06"
"07156099999","2006-04-27T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","00990,1,9,N","015000,1,N,1","+0152,1","+0046,1","10225,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00990,1,06,1",,,"07,99,1,07,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10133,1","6,1,005,1,+999,9",,,"4,01,0108,9,999","SYN100AAXX  27134 07156 22665 73612 10152 20046 30133 40225 56005 875// 333 60005 87633 90710 91121 93100;",
"07156099999","2006-04-27T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","00990,1,9,N","015000,1,N,1","+0155,1","+0042,1","10222,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00990,1,06,1",,,"07,99,1,07,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10130,1","8,1,004,1,+999,9",,,"4,01,0118,9,999","SYN100AAXX  27144 07156 22665 73610 10155 20042 30130 40222 58004 875// 333 60005 87633 90710 91123 93100;",
"07156099999","2006-04-27T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0051,1","00990,1,9,N","015000,1,N,1","+0155,1","+0048,1","10221,1","03,0000,9,1",,,,"99,000,9,1",,,"07,1,+00990,1,06,1",,,"07,99,1,07,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10129,1","8,1,004,1,+999,9",,,"4,01,0108,9,999","SYN110AAXX  27154 07156 22665 70110 10155 20048 30129 40221 58004 875// 333 60007 87633 90710 91121 93100 555 60005;",
"07156099999","2006-04-27T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0155,1","+0042,1","10221,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10129,1","6,1,004,1,+999,9",,,,"SYN082AAXX  27164 07156 26/// /0110 10155 20042 30129 40221 56004 333 60005 90710 91121;",
"07156099999","2006-04-27T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0153,1","+0047,1","10223,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10131,1","3,1,001,1,+999,9",,,,"SYN082AAXX  27174 07156 26/// /0310 10153 20047 30131 40223 53001 333 60005 90710 91121;",
"07156099999","2006-04-27T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","020,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0150,1","+0044,1","10223,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0163,1","999,N,+0101,1","99999,9,10131,1","2,1,002,1,+999,9",,,"4,01,0098,9,999","SYN110AAXX  27184 07156 06/// /0212 10150 20044 30131 40223 52002 60002 333 10163 20101 60007 90710 91119 555 60005;","Q01  00002PRCP12"
"07156099999","2006-04-27T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0144,1","+0044,1","10229,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10136,1","3,1,007,1,+999,9",,,,"SYN082AAXX  27194 07156 26/// /0112 10144 20044 30136 40229 53007 333 60005 90710 91123;",
"07156099999","2006-04-27T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0136,1","+0053,1","10236,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10143,1","3,1,012,1,+999,9",,,,"SYN082AAXX  27204 07156 26/// /3610 10136 20053 30143 40236 53012 333 60005 90710 91119;",
"07156099999","2006-04-27T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0129,1","+0056,1","10240,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10147,1","1,1,016,1,+999,9",,,"4,01,0098,9,999","SYN092AAXX  27214 07156 26/// /3608 10129 20056 30147 40240 51016 333 60007 90710 91119 555 60005;",
"07156099999","2006-04-27T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0120,1","+0047,1","10242,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10148,1","1,1,012,1,+999,9",,,,"SYN082AAXX  27224 07156 26/// /3610 10120 20047 30148 40242 51012 333 60005 90710 91119;",
"07156099999","2006-04-27T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0112,1","+0022,1","10242,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10148,1","1,1,005,1,+999,9",,,,"SYN082AAXX  27234 07156 26/// /0108 10112 20022 30148 40242 51005 333 60005 90710 91119;",
"07156099999","2006-04-28T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0106,1","+0014,1","10239,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10145,1","8,1,002,1,+999,9",,,"4,01,0088,9,999","SYN098AAXX  28004 07156 06/// /3608 10106 20014 30145 40239 58002 60001 333 60007 90710 91117 555 60005;","Q01  00002PRCP06"
"07156099999","2006-04-28T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0098,1","+0007,1","10236,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10142,1","8,1,006,1,+999,9",,,,"SYN082AAXX  28014 07156 26/// /3610 10098 20007 30142 40236 58006 333 60005 90710 91117;",
"07156099999","2006-04-28T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0090,1","+0023,1","10236,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10141,1","6,1,007,1,+999,9",,,,"SYN082AAXX  28024 07156 26/// /3608 10090 20023 30141 40236 56007 333 60005 90710 91116;",
"07156099999","2006-04-28T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0086,1","+0036,1","10233,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10138,1","7,1,007,1,+999,9",,,"4,01,0072,9,999","SYN092AAXX  28034 07156 26/// /3306 10086 20036 30138 40233 57007 333 60007 90710 91114 555 60005;",
"07156099999","2006-04-28T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0041,1","22000,1,9,N","015000,1,N,1","+0082,1","+0044,1","10232,1","01,0000,9,1",,,,"06,000,9,1",,,"00,1,+99999,9,99,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"99999,9,10137,1","7,1,005,1,+999,9",,,"4,01,0082,9,999","SYN088AAXX  28044 07156 22965 03508 10082 20044 30137 40232 57005 333 60005 90710 91116 93100;",
"07156099999","2006-04-28T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","22000,1,9,N","020000,1,N,1","+0076,1","+0049,1","10233,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+00480,1,06,1",,,"03,99,1,03,1,05,1,00450,1,00,1,00,1",,,,,,"99999,9,10138,1","5,1,003,1,+999,9",,,"4,01,0088,9,999","SYN100AAXX  28054 07156 22470 33608 10076 20049 30138 40233 55003 83500 333 60005 83616 90710 91117 93100;",
"07156099999","2006-04-28T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0078,1","+0051,1","10233,1","03,0000,9,1","12,0000,9,1","24,0000,9,1",,"99,000,9,1",,,"03,1,+00480,1,08,1",,,"04,99,1,04,1,08,1,00450,1,00,1,00,1","0234,9","01,9","999,+0050,9","999,M,+0150,1","999,N,+0075,1","99999,9,10138,1","5,1,000,1,+999,9",,,"4,01,0098,9,999","SYN146AAXX  28064 07156 02465 40110 10078 20051 30138 40233 55000 60002 84800 333 10150 20075 30005 55039 60007 70000 83816 90710 91119 93100 555 60005;","Q01  00002PRCP12"
"07156099999","2006-04-28T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0085,1","+0058,1","10236,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+00480,1,08,1",,,"04,99,1,04,1,08,1,00450,1,00,1,00,1",,,,,,"99999,9,10141,1","3,1,004,1,+999,9",,,"4,01,0088,9,999","SYN100AAXX  28074 07156 22465 43510 10085 20058 30141 40236 53004 84800 333 60005 83816 90710 91117 93100;",
"07156099999","2006-04-28T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0093,1","+0066,1","10237,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10143,1","3,1,005,1,+999,9",,,,"SYN082AAXX  28084 07156 26/// /3608 10093 20066 30143 40237 53005 333 60005 90710 91116;",
"07156099999","2006-04-28T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0114,1","+0042,1","10237,1","03,0000,9,1",,,,"99,000,9,1",,,"03,1,+00480,1,08,1",,,"03,99,1,03,1,01,1,00450,1,00,1,00,1",,,,,,"99999,9,10143,1","1,1,005,1,+999,9",,,"4,01,0082,9,999","SYN110AAXX  28094 07156 22465 33610 10114 20042 30143 40237 51005 83100 333 60007 83816 90710 91116 93100 555 60005;",
"07156099999","2006-04-28T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0051,1","22000,1,9,N","016000,1,N,1","+0137,1","+0026,1","10231,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00480,1,08,1",,,"02,99,1,02,1,01,1,00450,1,00,1,00,1",,,,,,"99999,9,10138,1","8,1,003,1,+999,9",,,"4,01,0088,9,999","SYN100AAXX  28104 07156 22466 20310 10137 20026 30138 40231 58003 82100 333 60005 82816 90710 91117 93100;",
"07156099999","2006-04-28T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0062,1","22000,1,9,N","016000,1,N,1","+0146,1","+0018,1","10225,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00480,1,08,1",,,"01,99,1,01,1,01,1,00450,1,00,1,00,1",,,,,,"99999,9,10132,1","8,1,011,1,+999,9",,,"4,01,0098,9,999","SYN100AAXX  28114 07156 22466 10112 10146 20018 30132 40225 58011 81100 333 60005 81816 90710 91119 93100;",
"07156099999","2006-04-28T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0051,1","22000,1,9,N","020000,1,N,1","+0159,1","+0030,1","10219,1","03,0000,9,1","06,0000,9,1",,,"99,000,9,1",,,"01,1,+00690,1,08,1",,,"02,99,1,01,1,02,1,00800,1,00,1,01,1",,,,,,"99999,9,10127,1","7,1,016,1,+999,9",,,"4,01,0098,9,999","SYN116AAXX  28124 07156 02570 20110 10159 20030 30127 40219 57016 60001 81201 333 60007 81823 90710 91119 93100 555 60005;","Q01  00002PRCP06"
"07156099999","2006-04-28T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","22000,1,9,N","020000,1,N,1","+0164,1","+0009,1","10215,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00780,1,08,1","03,1,+07500,1,00,1",,"03,99,1,02,1,01,1,00800,1,00,1,04,1",,,,,,"99999,9,10123,1","6,1,015,1,+999,9",,,"4,01,0118,9,999","SYN106AAXX  28134 07156 22570 33612 10164 20009 30123 40215 56015 82104 333 60005 82826 83075 90710 91123 93100;",
"07156099999","2006-04-28T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0062,1","22000,1,9,N","020000,1,N,1","+0166,1","+0033,1","10210,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+00690,1,08,1","04,1,+07500,1,00,1",,"04,99,1,03,1,02,1,00800,1,00,1,04,1",,,,,,"99999,9,10118,1","7,1,014,1,+999,9",,,"4,01,0118,9,999","SYN106AAXX  28144 07156 22570 43512 10166 20033 30118 40210 57014 83204 333 60005 83823 84075 90710 91123 93100;",
"07156099999","2006-04-28T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","07500,1,9,N","020000,1,N,1","+0150,1","+0022,1","10207,1","03,0000,9,1",,,,"99,000,9,1",,,"04,1,+00690,1,08,1","04,1,+07500,1,00,1",,"05,99,1,04,1,02,1,00800,1,00,1,01,1",,,,,,"99999,9,10115,1","6,1,012,1,+999,9",,,"4,01,0118,9,999","SYN116AAXX  28154 07156 22570 53612 10150 20022 30115 40207 56012 84201 333 60007 84823 84075 90710 91123 93100 555 60005;",
"07156099999","2006-04-28T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0146,1","+0022,1","10206,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10114,1","6,1,009,1,+999,9",,,,"SYN082AAXX  28164 07156 26/// /3610 10146 20022 30114 40206 56009 333 60005 90710 91123;",
"07156099999","2006-04-28T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0139,1","+0022,1","10207,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10114,1","6,1,004,1,+999,9",,,,"SYN082AAXX  28174 07156 26/// /0112 10139 20022 30114 40207 56004 333 60005 90710 91127;",
"07156099999","2006-04-28T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0126,1","+0038,1","10211,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0167,1","999,N,+0078,1","99999,9,10118,1","3,1,003,1,+999,9",,,"4,01,0149,9,999","SYN110AAXX  28184 07156 06/// /3614 10126 20038 30118 40211 53003 60002 333 10167 20078 60007 90710 91129 555 60005;","Q01  00002PRCP12"
"07156099999","2006-04-28T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0112,1","+0040,1","10217,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10123,1","3,1,009,1,+999,9",,,,"SYN082AAXX  28194 07156 26/// /0114 10112 20040 30123 40217 53009 333 60005 90710 91125;",
"07156099999","2006-04-28T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0093,1","+0019,1","10224,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10130,1","3,1,016,1,+999,9",,,,"SYN082AAXX  28204 07156 26/// /0114 10093 20019 30130 40224 53016 333 60005 90710 91129;",
"07156099999","2006-04-28T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0082,1","+0009,1","10226,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10131,1","1,1,013,1,+999,9",,,"4,01,0129,9,999","SYN092AAXX  28214 07156 26/// /3612 10082 20009 30131 40226 51013 333 60007 90710 91125 555 60005;",
"07156099999","2006-04-28T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0077,1","+0011,1","10226,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10131,1","1,1,008,1,+999,9",,,,"SYN082AAXX  28224 07156 26/// /3510 10077 20011 30131 40226 51008 333 60005 90710 91123;",
"07156099999","2006-04-28T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0068,1","+0017,1","10225,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10130,1","0,1,000,1,+999,9",,,,"SYN082AAXX  28234 07156 26/// /3612 10068 20017 30130 40225 50000 333 60005 90710 91123;",
"07156099999","2006-04-29T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0061,1","+0014,1","10221,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10126,1","8,1,005,1,+999,9",,,"4,01,0118,9,999","SYN098AAXX  29004 07156 06/// /3612 10061 20014 30126 40221 58005 60001 333 60007 90710 91123 555 60005;","Q01  00002PRCP06"
"07156099999","2006-04-29T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0055,1","+0011,1","10218,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10122,1","8,1,009,1,+999,9",,,,"SYN082AAXX  29014 07156 26/// /3608 10055 20011 30122 40218 58009 333 60005 90710 91119;",
"07156099999","2006-04-29T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0052,1","+0008,1","10214,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10118,1","7,1,012,1,+999,9",,,,"SYN082AAXX  29024 07156 26/// /0108 10052 20008 30118 40214 57012 333 60005 90710 91117;",
"07156099999","2006-04-29T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0050,1","+0011,1","10212,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10116,1","6,1,010,1,+999,9",,,"4,01,0088,9,999","SYN092AAXX  29034 07156 26/// /3508 10050 20011 30116 40212 56010 333 60007 90710 91117 555 60005;",
"07156099999","2006-04-29T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","22000,1,9,N","020000,1,N,1","+0048,1","+0011,1","10212,1","01,0000,9,1",,,,"06,000,9,1",,,"00,1,+99999,9,99,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"99999,9,10116,1","6,1,006,1,+999,9",,,"4,01,0098,9,999","SYN088AAXX  29044 07156 22970 03608 10048 20011 30116 40212 56006 333 60005 90710 91119 93100;",
"07156099999","2006-04-29T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0031,1","22000,1,9,N","010000,1,N,1","+0047,1","+0008,1","10212,1","01,0000,9,1",,,,"06,000,9,1",,,"00,1,+99999,9,99,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,,,,,"99999,9,10116,1","6,1,002,1,+999,9",,,"4,01,0082,9,999","SYN088AAXX  29054 07156 22960 03406 10047 20008 30116 40212 56002 333 60005 90710 91116 93100;",
"07156099999","2006-04-29T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0041,1","22000,1,9,N","010000,1,N,1","+0049,1","+0009,1","10215,1","03,0000,9,1","12,0000,9,1","24,0000,9,1",,"99,000,9,1",,,"00,1,+99999,9,99,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","0384,9","01,9","999,+0020,9","999,M,+0125,1","999,N,+0046,1","99999,9,10119,1","3,1,003,1,+999,9",,,"4,01,0072,9,999","SYN134AAXX  29064 07156 02960 03408 10049 20009 30119 40215 53003 60002 333 10125 20046 30002 55064 60007 70000 90710 91114 93100 555 60005;","Q01  00002PRCP12"
"07156099999","2006-04-29T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0031,1","22000,1,9,N","010000,1,N,1","+0058,1","+0012,1","10216,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00390,1,08,1","04,1,+01200,1,06,1",,"04,99,1,04,1,08,1,00450,1,00,1,00,1",,,,,,"99999,9,10121,1","3,1,005,1,+999,9",,,"4,01,0072,9,999","SYN106AAXX  29074 07156 22460 43406 10058 20012 30121 40216 53005 84800 333 60005 81813 84640 90710 91114 93100;",
"07156099999","2006-04-29T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0031,1","22000,1,9,N","010000,1,N,1","+0072,1","+0009,1","10216,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00780,1,08,1",,,"02,99,1,02,1,01,1,00800,1,00,1,00,1",,,,,,"99999,9,10121,1","1,1,005,1,+999,9",,,"4,01,0082,9,999","SYN100AAXX  29084 07156 22560 23606 10072 20009 30121 40216 51005 82100 333 60005 82826 90710 91116 93100;",
"07156099999","2006-04-29T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0091,1","+0000,1","10212,1","03,0000,9,1",,,,"99,000,9,1",,,"03,1,+00990,1,08,1",,,"03,99,1,03,1,01,1,01250,1,00,1,00,1",,,,,,"99999,9,10118,1","8,1,001,1,+999,9",,,"4,01,0082,9,999","SYN110AAXX  29094 07156 22665 30410 10091 20000 30118 40212 58001 83100 333 60007 83833 90710 91116 93100 555 60005;",
"07156099999","2006-04-29T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0031,1","22000,1,9,N","015000,1,N,1","+0093,1","-0003,1","10208,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+00990,1,08,1",,,"04,99,1,04,1,01,1,01250,1,00,1,00,1",,,,,,"99999,9,10114,1","8,1,007,1,+999,9",,,"4,01,0082,9,999","SYN100AAXX  29104 07156 22665 43406 10093 21003 30114 40208 58007 84100 333 60005 83833 90710 91116 93100;",
"07156099999","2006-04-29T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0051,1","22000,1,9,N","015000,1,N,1","+0098,1","-0031,1","10205,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00990,1,08,1",,,"02,99,1,02,1,01,1,01250,1,00,1,00,1",,,,,,"99999,9,10111,1","7,1,010,1,+999,9",,,"4,01,0088,9,999","SYN100AAXX  29114 07156 22665 23310 10098 21031 30111 40205 57010 82100 333 60005 82833 90710 91117 93100;",
"07156099999","2006-04-29T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0031,1","01200,1,9,N","015000,1,N,1","+0107,1","-0014,1","10200,1","03,0000,9,1","06,0000,9,1",,,"99,000,9,1",,,"01,1,+00990,1,08,1","07,1,+01200,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10106,1","8,1,012,1,+999,9",,,"4,01,0088,9,999","SYN122AAXX  29124 07156 02665 73306 10107 21014 30106 40200 58012 60001 878// 333 60007 81833 87640 90710 91117 93100 555 60005;","Q01  00002PRCP06"
"07156099999","2006-04-29T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0031,1","01500,1,9,N","015000,1,N,1","+0114,1","+0005,1","10197,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+01200,1,08,1","05,1,+01500,1,06,1",,"05,99,1,05,1,08,1,01250,1,00,1,00,1",,,,,,"99999,9,10104,1","6,1,010,1,+999,9",,,"4,01,0072,9,999","SYN106AAXX  29134 07156 22665 53206 10114 20005 30104 40197 56010 85800 333 60005 81840 85650 90710 91114 93100;",
"07156099999","2006-04-29T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","01200,1,9,N","020000,1,N,1","+0108,1","+0011,1","10195,1","01,0000,9,1",,,,"06,000,9,1",,,"06,1,+01200,1,08,1","03,1,+01500,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10101,1","6,1,010,1,+999,9",,,"4,01,0088,9,999","SYN106AAXX  29144 07156 22670 73510 10108 20011 30101 40195 56010 878// 333 60005 86840 83650 90710 91117 93100;",
"07156099999","2006-04-29T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0041,1","01500,1,9,N","020000,1,N,1","+0111,1","+0011,1","10192,1","03,0000,9,1",,,,"99,000,9,1",,,"03,1,+01200,1,08,1","05,1,+01500,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10098,1","8,1,008,1,+999,9",,,"4,01,0082,9,999","SYN116AAXX  29154 07156 22670 70108 10111 20011 30098 40192 58008 878// 333 60007 83840 85650 90710 91116 93100 555 60005;",
"07156099999","2006-04-29T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0111,1","+0014,1","10190,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10097,1","6,1,007,1,+999,9",,,,"SYN082AAXX  29164 07156 26/// /3608 10111 20014 30097 40190 56007 333 60005 90710 91116;",
