"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07156099999","2009-01-01T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0031,1","00180,1,9,N","003000,1,N,1","+0017,1","+0002,1","10296,1","01,0000,9,1",,,,"06,000,9,1","2,1,99,9","2,1,99,9","07,1,+00180,1,07,1",,,"08,99,1,07,1,06,1,00250,1,99,9,99,9",,,,,,"99999,9,10198,1","1,1,005,1,+999,9","10,1",,"4,01,0062,9,999","SYN106AAXX  01104 07156 21330 80306 10017 20002 30198 40296 51005 71022 876// 333 60005 87706 90710 91112 93100;",
"07156099999","2009-01-01T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0021,1","00180,1,9,N","003000,1,N,1","+0017,1","+0002,1","10293,1","01,0000,9,1",,,,"06,000,9,1","2,1,99,9","2,1,99,9","07,1,+00180,1,07,1",,,"08,99,1,07,1,06,1,00250,1,99,9,99,9",,,,,,"99999,9,10195,1","8,1,002,1,+999,9","10,1",,"4,01,0051,9,999","SYN106AAXX  01114 07156 21330 80404 10017 20002 30195 40293 58002 71022 876// 333 60005 87706 90710 91110 93100;",
"07156099999","2009-01-01T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0021,1","00180,1,9,N","003000,1,N,1","+0016,1","+0000,1","10292,1","03,0000,9,1","06,0000,9,1",,,"99,000,9,1","2,1,06,1","2,1,06,1","07,1,+00180,1,07,1",,,"08,99,1,07,1,06,1,00250,1,99,9,99,9",,,,,,"99999,9,10194,1","8,1,003,1,+999,9","10,1",,"4,01,0051,9,999","SYN122AAXX  01124 07156 01330 80304 10016 20000 30194 40292 58003 60001 71022 876// 333 60007 87706 90710 91110 93100 555 60005;","Q01  00002PRCP06"
"07156099999","2009-01-01T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0021,1","00180,1,9,N","003000,1,N,1","+0012,1","-0003,1","10288,1","01,0000,9,1",,,,"06,000,9,1","2,1,99,9","2,1,99,9","07,1,+00180,1,07,1",,,"08,99,1,07,1,06,1,00250,1,99,9,99,9",,,,,,"99999,9,10190,1","8,1,008,1,+999,9","10,1",,"4,01,0051,9,999","SYN106AAXX  01134 07156 21330 80304 10012 21003 30190 40288 58008 71022 876// 333 60005 87706 90710 91110 93100;",
"07156099999","2009-01-01T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","020,1,N,0021,1","00180,1,9,N","003000,1,N,1","+0010,1","-0005,1","10284,1","01,0000,9,1",,,,"06,000,9,1","2,1,99,9","2,1,99,9","07,1,+00180,1,07,1",,,"08,99,1,07,1,06,1,00250,1,99,9,99,9",,,,,,"99999,9,10186,1","8,1,009,1,+999,9","10,1",,"4,01,0051,9,999","SYN106AAXX  01144 07156 21330 80204 10010 21005 30186 40284 58009 71022 876// 333 60005 87706 90710 91110 93100;",
"07156099999","2009-01-01T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0036,1","00180,1,9,N","003500,1,N,1","+0003,1","-0011,1","10285,1","03,0000,9,1",,,,"99,000,9,1","2,1,03,1","2,1,03,1","07,1,+00180,1,07,1",,,"08,99,1,07,1,06,1,00250,1,99,9,99,9",,,,,,"99999,9,10187,1","5,1,007,1,+999,9","10,1",,"4,01,0062,9,999","SYN116AAXX  01154 07156 21335 80107 10003 21011 30187 40285 55007 71022 876// 333 60007 87706 90710 91112 93100 555 60005;",
"07156099999","2009-01-01T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0001,1","-0013,1","10284,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10186,1","6,1,004,1,+999,9",,,,"SYN082AAXX  01164 07156 26/// /0105 10001 21013 30186 40284 56004 333 60005 90710 91112;",
"07156099999","2009-01-01T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0004,1","-0020,1","10284,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10186,1","0,1,000,1,+999,9",,,,"SYN082AAXX  01174 07156 26/// /0106 11004 21020 30186 40284 50000 333 60005 90710 91110;",
"07156099999","2009-01-01T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0008,1","-0024,1","10287,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0021,1","999,N,-0009,1","99999,9,10188,1","3,1,001,1,+999,9",,,"4,01,0062,9,999","SYN110AAXX  01184 07156 06/// /0305 11008 21024 30188 40287 53001 60002 333 10021 21009 60007 90710 91112 555 60005;","Q01  00002PRCP12"
"07156099999","2009-01-01T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0011,1","-0027,1","10286,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10187,1","2,1,001,1,+999,9",,,,"SYN082AAXX  01194 07156 26/// /0303 11011 21027 30187 40286 52001 333 60005 90710 91108;",
"07156099999","2009-01-01T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0014,1","-0030,1","10285,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10186,1","0,1,000,1,+999,9",,,,"SYN082AAXX  01204 07156 26/// /0503 11014 21030 30186 40285 50000 333 60005 90710 91108;",
"07156099999","2009-01-01T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0015,1","-0031,1","10281,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10182,1","8,1,006,1,+999,9",,,"4,01,0041,9,999","SYN092AAXX  01214 07156 26/// /0703 11015 21031 30182 40281 58006 333 60007 90710 91108 555 60005;",
"07156099999","2009-01-01T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0017,1","-0031,1","10279,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10180,1","8,1,007,1,+999,9",,,,"SYN082AAXX  01224 07156 26/// /0703 11017 21031 30180 40279 58007 333 60005 90710 91110;",
"07156099999","2009-01-01T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0017,1","-0031,1","10277,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10178,1","6,1,008,1,+999,9",,,,"SYN082AAXX  01234 07156 26/// /0403 11017 21031 30178 40277 56008 333 60005 90710 91108;",
"07156099999","2009-01-02T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0022,1","-0036,1","10275,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10176,1","7,1,006,1,+999,9",,,"4,01,0051,9,999","SYN098AAXX  02004 07156 06/// /3304 11022 21036 30176 40275 57006 60001 333 60007 90710 91110 555 60005;","Q01  00002PRCP06"
"07156099999","2009-01-02T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0024,1","-0038,1","10271,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10172,1","8,1,008,1,+999,9",,,,"SYN082AAXX  02014 07156 26/// /0102 11024 21038 30172 40271 58008 333 60005 90710 91106;",
"07156099999","2009-01-02T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0026,1","-0040,1","10271,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10172,1","6,1,006,1,+999,9",,,,"SYN082AAXX  02024 07156 26/// /0203 11026 21040 30172 40271 56006 333 60005 90710 91110;",
"07156099999","2009-01-02T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","060,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0027,1","-0040,1","10270,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10171,1","6,1,005,1,+999,9",,,"4,01,0041,9,999","SYN092AAXX  02034 07156 26/// /0604 11027 21040 30171 40270 56005 333 60007 90710 91108 555 60005;",
"07156099999","2009-01-02T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0026,1","-0039,1","10268,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10169,1","8,1,003,1,+999,9",,,,"SYN082AAXX  02044 07156 26/// /0104 11026 21039 30169 40268 58003 333 60005 90710 91108;",
"07156099999","2009-01-02T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0031,1","00180,1,9,N","005000,1,N,1","-0028,1","-0039,1","10267,1","01,0000,2,1",,,,"06,000,9,1","5,1,99,9","2,1,99,9","08,1,+00180,1,07,1",,,"08,99,1,08,1,07,1,00250,1,99,9,99,9",,,,,,"99999,9,10168,1","7,1,004,1,+999,9","50,1",,"4,01,0051,9,999","SYN106AAXX  02054 07156 21350 80406 11028 21039 30168 40267 57004 75052 887// 333 69905 88706 90710 91110 93100;",
"07156099999","2009-01-02T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0021,1","00180,1,9,N","005000,1,N,1","-0029,1","-0040,1","10266,1","03,9999,2,9","12,0000,2,1","24,0000,2,1",,"99,000,9,1","5,1,06,1","5,1,06,1","08,1,+00180,1,07,1",,,"08,99,1,08,1,07,1,00250,1,99,9,99,9","0000,9","09,9","999,-0030,9","999,M,-0008,1","999,N,-0031,1","99999,9,10167,1","6,1,004,1,+999,9","51,1",,"4,01,0051,9,999","SYN152AAXX  02064 07156 01350 83504 11029 21040 30167 40266 56004 69902 75155 887// 333 11008 21031 31103 55000 69907 79999 88706 90710 91110 93100 555 69905;",
"07156099999","2009-01-02T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0031,1","00180,1,9,N","005000,1,N,1","-0024,1","-0035,1","10268,1","01,0000,2,1",,,,"06,000,9,1","7,1,99,9","5,1,99,9","08,1,+00180,1,07,1",,,"08,99,1,08,1,07,1,00250,1,99,9,99,9",,,,,,"99999,9,10169,1","5,1,000,1,+999,9","77,1",,"4,01,0051,9,999","SYN106AAXX  02074 07156 21350 80106 11024 21035 30169 40268 55000 77775 887// 333 69905 88706 90710 91110 93100;",
"07156099999","2009-01-02T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0021,1","00180,1,9,N","005000,1,N,1","-0019,1","-0030,1","10270,1","01,0000,2,1",,,,"06,000,9,1","7,1,99,9","7,1,99,9","08,1,+00180,1,07,1",,,"08,99,1,08,1,07,1,00250,1,99,9,99,9",,,,,,"99999,9,10171,1","3,1,003,1,+999,9","71,1",,"4,01,0051,9,999","SYN106AAXX  02084 07156 21350 80104 11019 21030 30171 40270 53003 77177 887// 333 69905 88706 90710 91110 93100;",
"07156099999","2009-01-02T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0026,1","00240,1,9,N","005000,1,N,1","-0011,1","-0024,1","10271,1","03,0000,2,1",,,"0000,9,1,999999,9,9","99,000,9,1","7,1,03,1","5,1,03,1","08,1,+00240,1,07,1",,,"08,99,1,08,1,07,1,00250,1,99,9,99,9",,"21,9",,,,"99999,9,10173,1","2,1,006,1,+999,9","27,1",,"4,01,0051,9,999","SYN122AAXX  02094 07156 21350 80305 11011 21024 30173 40271 52006 72775 887// 333 45000 69907 88708 90710 91110 93100 555 69905;",
"07156099999","2009-01-02T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0031,1","00300,1,9,N","005000,1,N,1","-0002,1","-0018,1","10275,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00300,1,07,1",,,"07,99,1,07,1,06,1,00450,1,99,9,99,9",,,,,,"99999,9,10177,1","3,1,008,1,+999,9",,,"4,01,0062,9,999","SYN100AAXX  02104 07156 22450 70306 11002 21018 30177 40275 53008 876// 333 60005 87710 90710 91112 93100;",
"07156099999","2009-01-02T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0036,1","22000,1,9,N","010000,1,N,1","+0007,1","-0019,1","10274,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00300,1,07,1",,,"02,99,1,02,1,06,1,00450,1,00,1,00,1",,,,,,"99999,9,10176,1","0,1,005,1,+999,9",,,"4,01,0072,9,999","SYN100AAXX  02114 07156 22460 20407 10007 21019 30176 40274 50005 82600 333 60005 82710 90710 91114 93100;",
"07156099999","2009-01-02T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0046,1","22000,1,9,N","010000,1,N,1","+0013,1","-0023,1","10273,1","03,0000,9,1","06,0000,2,1",,"0000,9,1,999999,9,9","99,000,9,1","7,1,06,1","5,1,06,1","01,1,+00480,1,08,1",,,"01,99,1,01,1,01,1,00450,1,00,1,00,1",,"21,9",,,,"99999,9,10175,1","0,1,002,1,+999,9","01,1",,"4,01,0082,9,999","SYN128AAXX  02124 07156 01460 10309 10013 21023 30175 40273 50002 69901 70175 81100 333 45000 60007 81816 90710 91116 93100 555 60005;",
"07156099999","2009-01-02T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0041,1","22000,1,9,N","010000,1,N,1","+0022,1","-0031,1","10268,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00900,1,06,1",,,"01,99,1,01,1,05,1,00800,1,00,1,00,1",,,,,,"99999,9,10171,1","8,1,006,1,+999,9",,,"4,01,0072,9,999","SYN100AAXX  02134 07156 22560 10408 10022 21031 30171 40268 58006 81500 333 60005 81630 90710 91114 93100;",
"07156099999","2009-01-02T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0036,1","22000,1,9,N","012000,1,N,1","+0020,1","-0033,1","10267,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00900,1,06,1",,,"03,99,1,02,1,05,1,00800,1,00,1,01,1",,,,,,"99999,9,10170,1","7,1,006,1,+999,9",,,"4,01,0088,9,999","SYN100AAXX  02144 07156 22562 30407 10020 21033 30170 40267 57006 82501 333 60005 82630 90710 91117 93100;",
"07156099999","2009-01-02T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0046,1","22000,1,9,N","012000,1,N,1","+0018,1","-0031,1","10268,1","03,0000,9,1",,,,"99,000,9,1",,,"01,1,+00900,1,06,1",,,"01,99,1,01,1,05,1,00800,1,00,1,00,1",,,,,,"99999,9,10171,1","5,1,004,1,+999,9",,,"4,01,0088,9,999","SYN110AAXX  02154 07156 22562 10409 10018 21031 30171 40268 55004 81500 333 60007 81630 90710 91117 93100 555 60005;",
"07156099999","2009-01-02T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0041,1","00900,1,9,N","012000,1,N,1","+0019,1","-0034,1","10269,1","01,0000,9,1",,,,"06,000,9,1",,,"08,1,+00900,1,06,1",,,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10172,1","3,1,001,1,+999,9",,,"4,01,0082,9,999","SYN100AAXX  02164 07156 22562 80308 10019 21034 30172 40269 53001 885// 333 60005 88630 90710 91116 93100;",
"07156099999","2009-01-02T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0018,1","-0037,1","10271,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10174,1","3,1,004,1,+999,9",,,,"SYN082AAXX  02174 07156 26/// /0307 10018 21037 30174 40271 53004 333 60005 90710 91117;",
"07156099999","2009-01-02T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0018,1","-0031,1","10273,1","03,0000,9,1","12,0000,2,1",,,,,,,,,,,,,"999,M,+0023,1","999,N,-0029,1","99999,9,10176,1","3,1,005,1,+999,9",,,"4,01,0082,9,999","SYN110AAXX  02184 07156 06/// /0307 10018 21031 30176 40273 53005 69902 333 10023 21029 60007 90710 91116 555 60005;",
"07156099999","2009-01-02T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0017,1","-0028,1","10273,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10175,1","0,1,003,1,+999,9",,,,"SYN082AAXX  02194 07156 26/// /0508 10017 21028 30175 40273 50003 333 60005 90710 91117;",
"07156099999","2009-01-02T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0014,1","-0024,1","10273,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10175,1","1,1,001,1,+999,9",,,,"SYN082AAXX  02204 07156 26/// /0407 10014 21024 30175 40273 51001 333 60005 90710 91116;",
"07156099999","2009-01-02T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0012,1","-0020,1","10274,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10176,1","5,1,000,1,+999,9",,,"4,01,0088,9,999","SYN092AAXX  02214 07156 26/// /0309 10012 21020 30176 40274 55000 333 60007 90710 91117 555 60005;",
"07156099999","2009-01-02T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0005,1","-0021,1","10273,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10175,1","0,1,000,1,+999,9",,,,"SYN082AAXX  02224 07156 26/// /0406 10005 21021 30175 40273 50000 333 60005 90710 91117;",
"07156099999","2009-01-02T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0004,1","-0020,1","10274,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10176,1","2,1,001,1,+999,9",,,,"SYN082AAXX  02234 07156 26/// /0508 10004 21020 30176 40274 52001 333 60005 90710 91119;",
"07156099999","2009-01-03T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0005,1","-0021,1","10274,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10176,1","5,1,000,1,+999,9",,,"4,01,0129,9,999","SYN098AAXX  03004 07156 06/// /0609 10005 21021 30176 40274 55000 60001 333 60007 90710 91125 555 60005;","Q01  00002PRCP06"
"07156099999","2009-01-03T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","050,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0001,1","-0026,1","10273,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10175,1","0,1,000,1,+999,9",,,,"SYN082AAXX  03014 07156 26/// /0511 10001 21026 30175 40273 50000 333 60005 90710 91123;",
"07156099999","2009-01-03T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0005,1","-0032,1","10271,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10173,1","8,1,003,1,+999,9",,,,"SYN082AAXX  03024 07156 26/// /0411 11005 21032 30173 40271 58003 333 60005 90710 91121;",
"07156099999","2009-01-03T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","070,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0005,1","-0032,1","10273,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10175,1","5,1,001,1,+999,9",,,"4,01,0108,9,999","SYN092AAXX  03034 07156 26/// /0709 11005 21032 30175 40273 55001 333 60007 90710 91121 555 60005;",
"07156099999","2009-01-03T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0004,1","-0033,1","10268,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10170,1","8,1,005,1,+999,9",,,,"SYN082AAXX  03044 07156 26/// /0508 11004 21033 30170 40268 58005 333 60005 90710 91117;",
