"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07156099999","2010-05-01T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0158,1","+0057,1","10117,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10026,1","5,1,001,1,+999,9",,,,"SYN082AAXX  01164 07156 26/// /2605 10158 20057 30026 40117 55001 333 60005 90710 91114;",
"07156099999","2010-05-01T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0157,1","+0050,1","10115,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10024,1","6,1,003,1,+999,9",,,,"SYN082AAXX  01174 07156 26/// /2705 10157 20050 30024 40115 56003 333 60005 90710 91111;",
"07156099999","2010-05-01T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0152,1","+0057,1","10114,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0172,1","999,N,+0118,1","99999,9,10023,1","8,1,001,1,+999,9",,,"4,01,0057,9,999","SYN110AAXX  01184 07156 06/// /2403 10152 20057 30023 40114 58001 60002 333 10172 20118 60007 90710 91111 555 60005;","Q01  00002PRCP12"
"07156099999","2010-05-01T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","200,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0146,1","+0064,1","10116,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10024,1","5,1,002,1,+999,9",,,,"SYN082AAXX  01194 07156 26/// /2003 10146 20064 30024 40116 55002 333 60005 90710 91109;",
"07156099999","2010-05-01T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0142,1","+0065,1","10119,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10027,1","3,1,003,1,+999,9",,,,"SYN082AAXX  01204 07156 26/// /2703 10142 20065 30027 40119 53003 333 60005 90710 91109;",
"07156099999","2010-05-01T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0138,1","+0066,1","10118,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10026,1","0,1,003,1,+999,9",,,"4,01,0031,9,999","SYN092AAXX  01214 07156 26/// /2502 10138 20066 30026 40118 50003 333 60007 90710 91106 555 60005;",
"07156099999","2010-05-01T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0138,1","+0069,1","10116,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10024,1","0,1,000,1,+999,9",,,,"SYN082AAXX  01224 07156 26/// /2202 10138 20069 30024 40116 50000 333 60005 90710 91105;",
"07156099999","2010-05-01T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0121,1","+0093,1","10112,1","01,0004,9,1",,,,,,,,,,,,,,,,"99999,9,10020,1","8,1,007,1,+999,9",,,,"SYN082AAXX  01234 07156 26/// /1802 10121 20093 30020 40112 58007 333 69945 90710 91108;",
"07156099999","2010-05-02T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0117,1","+0089,1","10110,1","03,0008,9,1","06,0008,9,1",,,,,,,,,,,,,,,"99999,9,10018,1","7,1,008,1,+999,9",,,"4,01,0067,9,999","SYN098AAXX  02004 07156 06/// /1903 10117 20089 30018 40110 57008 69981 333 69987 90710 91113 555 69945;",
"07156099999","2010-05-02T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0112,1","+0091,1","10106,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10013,1","8,1,011,1,+999,9",,,,"SYN082AAXX  02014 07156 26/// /1903 10112 20091 30013 40106 58011 333 60005 90710 91109;",
"07156099999","2010-05-02T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0110,1","+0086,1","10102,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10009,1","8,1,011,1,+999,9",,,,"SYN082AAXX  02024 07156 26/// /1904 10110 20086 30009 40102 58011 333 60005 90710 91108;",
"07156099999","2010-05-02T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0114,1","+0081,1","10097,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10005,1","6,1,013,1,+999,9",,,"4,01,0062,9,999","SYN092AAXX  02034 07156 26/// /2406 10114 20081 30005 40097 56013 333 60007 90710 91112 555 60005;",
"07156099999","2010-05-02T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0036,1","00690,1,9,N","010000,1,N,1","+0111,1","+0078,1","10094,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00480,1,08,1","04,1,+00690,1,06,1","07,1,+03000,1,03,1","07,99,1,05,1,08,1,00450,1,03,1,99,9",,,,,,"99999,9,10002,1","6,1,011,1,+999,9",,,"4,01,0088,9,999","SYN112AAXX  02044 07156 22460 72407 10111 20078 30002 40094 56011 8583/ 333 60005 82816 84623 87360 90710 91117 93100;",
"07156099999","2010-05-02T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0021,1","00600,1,9,N","015000,1,N,1","+0108,1","+0073,1","10095,1","01,0000,9,1",,,,"06,000,9,1",,,"05,1,+00600,1,08,1","03,1,+01200,1,06,1",,"06,99,1,06,1,08,1,00800,1,00,1,00,1",,,,,,"99999,9,10002,1","6,1,007,1,+999,9",,,"4,01,0072,9,999","SYN106AAXX  02054 07156 22565 62704 10108 20073 30002 40095 56007 86800 333 60005 85820 83640 90710 91114 93100;",
"07156099999","2010-05-02T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0031,1","01200,1,9,N","015000,1,N,1","+0109,1","+0070,1","10100,1","03,0000,9,1","12,0008,9,1","24,0008,9,1",,"99,000,9,1",,,"03,1,+00600,1,08,1","05,1,+01200,1,06,1",,"06,99,1,06,1,08,1,00800,1,00,1,00,1","0072,9","11,9","999,+0090,9","999,M,+0152,1","999,N,+0106,1","99999,9,10007,1","3,1,002,1,+999,9",,,"4,01,0072,9,999","SYN152AAXX  02064 07156 02565 62406 10109 20070 30007 40100 53002 69982 86800 333 10152 20106 32009 55012 60007 70008 83820 85640 90710 91114 93100 555 60005;",
"07156099999","2010-05-02T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0031,1","01200,1,9,N","015000,1,N,1","+0117,1","+0064,1","10100,1","01,0000,9,1",,,,"06,000,9,1",,,"04,1,+00600,1,08,1","03,1,+01200,1,06,1",,"06,99,1,06,1,08,1,00800,1,00,1,00,1",,,,,,"99999,9,10008,1","3,1,006,1,+999,9",,,"4,01,0072,9,999","SYN106AAXX  02074 07156 22565 62406 10117 20064 30008 40100 53006 86800 333 60005 84820 83640 90710 91114 93100;",
"07156099999","2010-05-02T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0026,1","00450,1,9,N","020000,1,N,1","+0121,1","+0062,1","10100,1","01,0000,9,1",,,,"06,000,9,1",,,"05,1,+00450,1,08,1","03,1,+01200,1,06,1",,"06,99,1,06,1,08,1,00450,1,00,1,00,1",,,,,,"99999,9,10008,1","1,1,006,1,+999,9",,,"4,01,0072,9,999","SYN106AAXX  02084 07156 22470 62405 10121 20062 30008 40100 51006 86800 333 60005 85815 83640 90710 91114 93100;",
"07156099999","2010-05-02T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0031,1","00600,1,9,N","020000,1,N,1","+0121,1","+0055,1","10100,1","03,0000,9,1",,,,"99,000,9,1",,,"03,1,+00480,1,08,1","03,1,+00600,1,08,1",,"06,99,1,06,1,02,1,00450,1,00,1,00,1",,,,,,"99999,9,10008,1","2,1,001,1,+999,9",,,"4,01,0067,9,999","SYN116AAXX  02094 07156 22470 62706 10121 20055 30008 40100 52001 86200 333 60007 83816 83820 90710 91113 93100 555 60005;",
"07156099999","2010-05-02T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0046,1","22000,1,9,N","015000,1,N,1","+0134,1","+0063,1","10099,1","01,0030,9,1",,,,"06,000,9,1","8,1,99,9","7,1,99,9","01,1,+00600,1,08,1","03,1,+00690,1,08,1",,"04,99,1,04,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10007,1","4,1,000,1,+999,9","27,1",,"4,01,0082,9,999","SYN112AAXX  02104 07156 21565 42309 10134 20063 30007 40099 54001 72787 84200 333 60035 81820 83823 90710 91116 93100;",
"07156099999","2010-05-02T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","230,1,N,0036,1","00900,1,9,N","020000,1,N,1","+0149,1","+0046,1","10094,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+00750,1,08,1","03,1,+00900,1,08,1",,"05,99,1,05,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10003,1","8,1,005,1,+999,9",,,"4,01,0098,9,999","SYN106AAXX  02114 07156 22570 52307 10149 20046 30003 40094 58005 85200 333 60005 83825 83830 90710 91119 93100;",
"07156099999","2010-05-02T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0036,1","00750,1,C,N","020000,1,N,1","+0156,1","+0052,1","10089,1","03,0030,9,1","06,0030,9,1",,,"99,000,9,1","8,1,06,1","7,1,06,1","01,1,+00780,1,08,1","03,1,+00990,1,08,1",,"05,99,1,05,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,09998,1","8,1,010,1,+999,9","01,1",,"4,01,0093,9,999","SYN128AAXX  02124 07156 01570 52807 10156 20052 39998 40089 58010 60031 70187 85200 333 60037 81826 83833 90710 91118 93100 555 60005;",
"07156099999","2010-05-02T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0021,1","00990,1,9,N","020000,1,N,1","+0115,1","+0060,1","10094,1","01,0020,9,1",,,,"06,000,9,1","8,1,99,9","7,1,99,9","03,1,+00780,1,09,1","04,1,+00990,1,08,1",,"06,99,1,06,1,03,1,00800,1,00,1,00,1",,,,,,"99999,9,10002,1","5,1,005,1,+999,9","80,1",,"4,01,0088,9,999","SYN112AAXX  02134 07156 21570 62704 10115 20060 30002 40094 55005 78087 86300 333 60025 83926 84833 90710 91117 93100;",
"07156099999","2010-05-02T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0046,1","00990,1,9,N","020000,1,N,1","+0111,1","+0064,1","10098,1","01,0010,9,1",,,,"06,000,9,1","8,1,99,9","6,1,99,9","02,1,+00780,1,09,1","04,1,+00990,1,08,1",,"06,99,1,06,1,03,1,00800,1,00,1,00,1",,,,,,"99999,9,10005,1","3,1,002,1,+999,9","25,1",,"4,01,0103,9,999","SYN112AAXX  02144 07156 21570 62709 10111 20064 30005 40098 53002 72586 86300 333 60015 82926 84833 90710 91120 93100;",
"07156099999","2010-05-02T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0026,1","22000,1,9,N","020000,1,N,1","+0132,1","+0065,1","10092,1","03,0030,9,1",,,,"99,000,9,1","8,1,03,1","7,1,03,1","01,1,+00900,1,08,1","03,1,+01200,1,08,1",,"03,99,1,03,1,02,1,00800,1,00,1,00,1",,,,,,"99999,9,10000,1","0,1,002,1,+999,9","01,1",,"4,01,0082,9,999","SYN122AAXX  02154 07156 21570 32705 10132 20065 30000 40092 50002 70187 83200 333 60037 81830 83840 90710 91116 93100 555 60005;",
"07156099999","2010-05-02T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0141,1","+0052,1","10088,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09996,1","8,1,006,1,+999,9",,,,"SYN082AAXX  02164 07156 26/// /2704 10141 20052 39996 40088 58006 333 60005 90710 91111;",
"07156099999","2010-05-02T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0128,1","+0045,1","10088,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09996,1","6,1,009,1,+999,9",,,,"SYN082AAXX  02174 07156 26/// /2603 10128 20045 39996 40088 56009 333 60005 90710 91110;",
"07156099999","2010-05-02T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0107,1","+0059,1","10091,1","03,0008,9,1","12,0071,9,1",,,,,,,,,,,,,"999,M,+0170,1","999,N,+0098,1","99999,9,09998,1","5,1,002,1,+999,9",,,"4,01,0118,9,999","SYN110AAXX  02184 07156 06/// /2504 10107 20059 39998 40091 55002 60072 333 10170 20098 69987 90710 91123 555 69985;",
"07156099999","2010-05-02T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0101,1","+0064,1","10098,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,10005,1","3,1,009,1,+999,9",,,,"SYN082AAXX  02194 07156 26/// /3306 10101 20064 30005 40098 53009 333 69925 90710 91120;",
"07156099999","2010-05-02T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0094,1","+0056,1","10107,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10014,1","3,1,018,1,+999,9",,,,"SYN082AAXX  02204 07156 26/// /2907 10094 20056 30014 40107 53018 333 60005 90710 91117;",
"07156099999","2010-05-02T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0087,1","+0043,1","10109,1","03,0002,9,1",,,,,,,,,,,,,,,,"99999,9,10016,1","1,1,018,1,+999,9",,,"4,01,0098,9,999","SYN092AAXX  02214 07156 26/// /3008 10087 20043 30016 40109 51018 333 69927 90710 91119 555 60005;",
"07156099999","2010-05-02T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0085,1","+0043,1","10109,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10015,1","0,1,010,1,+999,9",,,,"SYN082AAXX  02224 07156 26/// /2706 10085 20043 30015 40109 50010 333 60005 90710 91117;",
"07156099999","2010-05-02T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0081,1","+0050,1","10106,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10012,1","8,1,002,1,+999,9",,,,"SYN082AAXX  02234 07156 26/// /2508 10081 20050 30012 40106 58002 333 60005 90710 91117;",
"07156099999","2010-05-03T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0080,1","+0053,1","10102,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10008,1","8,1,008,1,+999,9",,,"4,01,0082,9,999","SYN098AAXX  03004 07156 06/// /2607 10080 20053 30008 40102 58008 69921 333 60007 90710 91116 555 60005;","Q01  00002PRCP06Q02  00002PRCP06"
"07156099999","2010-05-03T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0084,1","+0062,1","10103,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,10010,1","5,1,005,1,+999,9",,,,"SYN082AAXX  03014 07156 26/// /3210 10084 20062 30010 40103 55005 333 69925 90710 91120;",
"07156099999","2010-05-03T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0076,1","+0056,1","10114,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,10020,1","3,1,008,1,+999,9",,,,"SYN082AAXX  03024 07156 26/// /3311 10076 20056 30020 40114 53008 333 69925 90710 91123;",
"07156099999","2010-05-03T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","+0067,1","+0042,1","10122,1","03,0004,9,1",,,,,,,,,,,,,,,,"99999,9,10028,1","3,1,020,1,+999,9",,,"4,01,0139,9,999","SYN092AAXX  03034 07156 26/// /3514 10067 20042 30028 40122 53020 333 69947 90710 91127 555 60005;",
"07156099999","2010-05-03T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","00390,1,9,N","010000,1,N,1","+0066,1","+0039,1","10127,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00300,1,06,1","07,1,+00390,1,06,1",,"07,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10033,1","1,1,023,1,+999,9",,,"4,01,0129,9,999","SYN106AAXX  03044 07156 22460 73510 10066 20039 30033 40127 51023 875// 333 60005 82610 87613 90710 91125 93100;",
"07156099999","2010-05-03T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0057,1","00390,1,9,N","015000,1,N,1","+0064,1","+0035,1","10134,1","01,0000,2,1",,,,"06,000,9,1","6,1,99,9","2,1,99,9","07,1,+00390,1,06,1",,,"08,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10040,1","2,1,020,1,+999,9","61,1",,"4,01,0124,9,999","SYN106AAXX  03054 07156 21465 83411 10064 20035 30040 40134 52020 76162 875// 333 69905 87613 90710 91124 93100;",
"07156099999","2010-05-03T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0062,1","00360,1,9,N","010000,1,N,1","+0064,1","+0035,1","10141,1","03,0002,9,1","12,0008,9,1","24,0078,9,1",,"99,000,9,1","6,1,06,1","2,1,06,1","07,1,+00360,1,06,1",,,"08,99,1,07,1,05,1,00450,1,99,9,99,9","0306,9","11,9","999,+0060,9","999,M,+0110,1","999,N,+0064,1","99999,9,10046,1","3,1,018,1,+999,9","60,1",,"4,01,0124,9,999","SYN152AAXX  03064 07156 01460 83412 10064 20035 30046 40141 53018 69982 76062 875// 333 10110 20064 32006 55051 69927 70078 87612 90710 91124 93100 555 69925;",
"07156099999","2010-05-03T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0057,1","00390,1,9,N","010000,1,N,1","+0066,1","+0032,1","10147,1","01,0000,2,1",,,,"06,000,9,1","6,1,99,9","2,1,99,9","07,1,+00390,1,06,1",,,"08,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10052,1","1,1,019,1,+999,9","21,1",,"4,01,0108,9,999","SYN106AAXX  03074 07156 21460 83411 10066 20032 30052 40147 51019 72162 875// 333 69905 87613 90710 91121 93100;",
"07156099999","2010-05-03T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","00450,1,9,N","015000,1,N,1","+0076,1","+0031,1","10152,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00450,1,06,1",,,"07,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10058,1","2,1,018,1,+999,9",,,"4,01,0113,9,999","SYN100AAXX  03084 07156 22465 73610 10076 20031 30058 40152 52018 875// 333 60005 87615 90710 91122 93100;",
"07156099999","2010-05-03T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","00690,1,9,N","015000,1,N,1","+0078,1","+0035,1","10160,1","03,0000,2,1",,,,"99,000,9,1","6,1,03,1","2,1,03,1","07,1,+00690,1,06,1",,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10066,1","3,1,020,1,+999,9","01,1",,"4,01,0124,9,999","SYN116AAXX  03094 07156 21565 73510 10078 20035 30066 40160 53020 70162 875// 333 69907 87623 90710 91124 93100 555 60005;",
"07156099999","2010-05-03T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","00690,1,9,N","015000,1,N,1","+0080,1","+0031,1","10167,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00690,1,06,1",,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10073,1","3,1,021,1,+999,9",,,"4,01,0113,9,999","SYN100AAXX  03104 07156 22565 73510 10080 20031 30073 40167 53021 875// 333 60005 87623 90710 91122 93100;",
"07156099999","2010-05-03T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","00600,1,9,N","010000,1,N,1","+0071,1","+0044,1","10173,1","01,0004,9,1",,,,"06,000,9,1","6,1,99,9","2,1,99,9","07,1,+00600,1,06,1",,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10078,1","1,1,020,1,+999,9","60,1",,"4,01,0113,9,999","SYN106AAXX  03114 07156 21560 73510 10071 20044 30078 40173 51020 76062 875// 333 69945 87620 90710 91122 93100;",
"07156099999","2010-05-03T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","00690,1,9,N","010000,1,N,1","+0078,1","+0038,1","10175,1","03,0004,9,1","06,0005,9,1",,,"99,000,9,1","6,1,06,1","2,1,06,1","03,1,+00480,1,08,1","05,1,+00690,1,06,1",,"08,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10081,1","1,1,015,1,+999,9","21,1",,"4,01,0108,9,999","SYN128AAXX  03124 07156 01460 83610 10078 20038 30081 40175 51015 69941 72162 878// 333 69947 83816 85623 90710 91121 93100 555 69905;",
"07156099999","2010-05-03T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","00690,1,9,N","010000,1,N,1","+0082,1","+0032,1","10178,1","01,0000,9,1",,,,"06,000,9,1",,,"04,1,+00450,1,08,1","05,1,+00690,1,06,1",,"08,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10084,1","1,1,011,1,+999,9",,,"4,01,0129,9,999","SYN106AAXX  03134 07156 22460 83510 10082 20032 30084 40178 51011 878// 333 60005 84815 85623 90710 91125 93100;",
"07156099999","2010-05-03T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0051,1","00690,1,9,N","012000,1,N,1","+0087,1","+0027,1","10181,1","01,0000,9,1",,,,"06,000,9,1",,,"04,1,+00480,1,08,1","05,1,+00690,1,06,1",,"08,99,1,07,1,08,1,00450,1,99,9,99,9",,,,,,"99999,9,10087,1","2,1,009,1,+999,9",,,"4,01,0134,9,999","SYN106AAXX  03144 07156 22462 83510 10087 20027 30087 40181 52009 878// 333 60005 84816 85623 90710 91126 93100;",
"07156099999","2010-05-03T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","00780,1,9,N","012000,1,N,1","+0090,1","+0023,1","10183,1","03,0000,9,1",,,,"99,000,9,1",,,"03,1,+00600,1,08,1","05,1,+00780,1,06,1",,"08,99,1,07,1,08,1,00800,1,99,9,99,9",,,,,,"99999,9,10089,1","1,1,008,1,+999,9",,,"4,01,0124,9,999","SYN116AAXX  03154 07156 22562 83612 10090 20023 30089 40183 51008 878// 333 60007 83820 85626 90710 91124 93100 555 60005;",
"07156099999","2010-05-03T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,N,1","+0092,1","+0025,1","10185,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10091,1","1,1,007,1,+999,9",,,,"SYN082AAXX  03164 07156 26/// /3511 10092 20025 30091 40185 51007 333 60005 90710 91123;",
"07156099999","2010-05-03T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,N,1","+0092,1","+0021,1","10189,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10095,1","3,1,008,1,+999,9",,,,"SYN082AAXX  03174 07156 26/// /3612 10092 20021 30095 40189 53008 333 60005 90710 91125;",
"07156099999","2010-05-03T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0089,1","+0018,1","10195,1","03,0000,9,1","12,0005,9,1",,,,,,,,,,,,,"999,M,+0093,1","999,N,+0062,1","99999,9,10101,1","3,1,012,1,+999,9",,,"4,01,0124,9,999","SYN110AAXX  03184 07156 06/// /3610 10089 20018 30101 40195 53012 69942 333 10093 20062 60007 90710 91124 555 60005;",
"07156099999","2010-05-03T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,N,1","+0086,1","+0015,1","10203,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10109,1","3,1,018,1,+999,9",,,,"SYN082AAXX  03194 07156 26/// /0109 10086 20015 30109 40203 53018 333 60005 90710 91126;",
